date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:46:47	139/139	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20May%202025%2004:13:42%20GMT	https://team5036.ca/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=3.27.5	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min3ea8.css	(from https://team5036.ca/?page_id=869)
19:46:48	26470/26470	---MCZ	200	added ('OK')	text/css	date:Sat,%2021%20Dec%202024%2020:20:45%20GMT	https://team5036.ca/wp-content/uploads/elementor/css/post-869.css?ver=1734812445	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/elementor/css/post-869ba06.css	(from https://team5036.ca/?page_id=869)
19:46:48	38977/38977	---MCZ	200	added ('OK')	application/json	date:Sat,%2031%20May%202025%2023:46:46%20GMT	https://team5036.ca/index.php?rest_route=/wp/v2/pages/869	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index4376.json	(from https://team5036.ca/?page_id=869)
19:46:49	2388/2388	---MCZ	200	added ('OK')	application/json	date:Sat,%2031%20May%202025%2023:46:47%20GMT	https://team5036.ca/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fteam5036.ca%2F%3Fpage_id%3D869	C:/My%20Web%20Sites/team5036-backup/team5036.ca/indexcada.json	(from https://team5036.ca/?page_id=869)
19:46:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2031%20May%202025%2023:46:47%20GMT	https://team5036.ca/?p=869	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index71e2.html	(from https://team5036.ca/?page_id=869)
19:46:49	2567/2567	---MCZ	200	added ('OK')	text/xml	date:Sat,%2031%20May%202025%2023:46:47%20GMT	https://team5036.ca/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fteam5036.ca%2F%3Fpage_id%3D869&format=xml	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index6ea8.php	(from https://team5036.ca/?page_id=869)
19:46:50	19415/19415	---M--	200	added ('OK')	image/png	etag:%22afa835d436bd5dc1%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2024/08/pngfind.com-chemical-png-4500113.png?fit=2400%2C790&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2024/08/pngfind.com-chemical-png-4500113476c.png	(from https://team5036.ca/?page_id=869)
19:46:54	51485/51485	---M--	200	added ('OK')	image/png	etag:%2243f18969620a61a7%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2024/08/Sable-logomark-RGB_black.png?fit=2180%2C3734&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2024/08/Sable-logomark-RGB_blackf801.png	(from https://team5036.ca/?page_id=869)
19:46:57	17985/17985	---M--	200	added ('OK')	image/png	etag:%228a4c774c88a9c1c2%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2024/08/Metal_Supermarkets_Logo_2014.png?fit=523%2C190&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2024/08/Metal_Supermarkets_Logo_20148d58.png	(from https://team5036.ca/?page_id=869)
19:46:59	44812/44812	---M--	200	added ('OK')	image/png	etag:%22a8ec505e10e2aa92%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2024/08/kisspng-toronto-district-school-board-logo-brand-school-di-toronto-school-of-theology-5b527eeaf2cd12.7167343915321330989945.png?fit=2500%2C763&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2024/08/kisspng-toronto-district-school-board-logo-brand-school-di-toronto-school-of-theology-5b527eeaf2cd12.716734391532133098994522f3.png	(from https://team5036.ca/?page_id=869)
19:47:01	22569/22569	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2011%20Feb%202025%2006:57:43%20GMT	https://team5036.ca/wp-content/uploads/essential-addons-elementor/eael-869.js?ver=1723752284	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/essential-addons-elementor/eael-869a4b5.js	(from https://team5036.ca/?page_id=869)
19:47:01	15126/15126	---M--	200	added ('OK')	image/png	etag:%22ad96ee96b5669b69%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2024/08/webb.png?fit=400%2C400&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2024/08/webba87c.png	(from https://team5036.ca/wp-content/uploads/elementor/css/post-441.css?ver=1734690871)
19:47:02	254108/254108	---M--	200	added ('OK')	image/jpeg	etag:%228e1eb0fcc467711f%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Fixing-Bot-new-Size.jpg?fit=2000%2C1125&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Fixing-Bot-new-Size3d17.jpg	(from https://team5036.ca/wp-content/uploads/elementor/css/post-441.css?ver=1734690871)
19:47:02	131464/131464	---M--	200	added ('OK')	image/jpeg	etag:%22724fc15082ec49d9%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2024/08/IMG_8337.jpg?fit=1023%2C681&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2024/08/IMG_8337af70.jpg	(from https://team5036.ca/wp-content/uploads/elementor/css/post-441.css?ver=1734690871)
19:47:02	71001/71001	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Feb%202025%2022:38:37%20GMT	https://team5036.ca/wp-content/uploads/essential-addons-elementor/eael-340.css?ver=1664290429	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/essential-addons-elementor/eael-340e9bc.css	(from https://team5036.ca/?page_id=340)
19:47:03	12049/12049	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Dec%202024%2022:09:11%20GMT	https://team5036.ca/wp-content/uploads/elementor/css/post-340.css?ver=1734646151	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/elementor/css/post-3404f2b.css	(from https://team5036.ca/?page_id=340)
19:47:03	20678/20678	---MCZ	200	added ('OK')	application/json	date:Sat,%2031%20May%202025%2023:47:01%20GMT	https://team5036.ca/index.php?rest_route=/wp/v2/pages/340	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index868f.json	(from https://team5036.ca/?page_id=340)
19:47:04	2310/2310	---MCZ	200	added ('OK')	application/json	date:Sat,%2031%20May%202025%2023:47:02%20GMT	https://team5036.ca/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fteam5036.ca%2F%3Fpage_id%3D340	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index86f0.json	(from https://team5036.ca/?page_id=340)
19:47:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2031%20May%202025%2023:47:02%20GMT	https://team5036.ca/?p=340	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index80a3.html	(from https://team5036.ca/?page_id=340)
19:47:05	2490/2490	---MCZ	200	added ('OK')	text/xml	date:Sat,%2031%20May%202025%2023:47:03%20GMT	https://team5036.ca/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fteam5036.ca%2F%3Fpage_id%3D340&format=xml	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index70ce.php	(from https://team5036.ca/?page_id=340)
19:47:06	6540/6540	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2010%20Feb%202025%2022:38:37%20GMT	https://team5036.ca/wp-content/uploads/essential-addons-elementor/eael-340.js?ver=1664290429	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/essential-addons-elementor/eael-340e9bc.js	(from https://team5036.ca/?page_id=340)
19:47:06	71001/71001	---MCZ	200	added ('OK')	text/css	date:Tue,%2011%20Feb%202025%2011:48:07%20GMT	https://team5036.ca/wp-content/uploads/essential-addons-elementor/eael-209.css?ver=1667671990	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/essential-addons-elementor/eael-2094929.css	(from https://team5036.ca/?page_id=209)
19:47:06	12418/12418	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202024%2007:02:17%20GMT	https://team5036.ca/wp-content/uploads/elementor/css/post-209.css?ver=1735628537	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/elementor/css/post-2096501.css	(from https://team5036.ca/?page_id=209)
19:47:06	3728122/3728122	---M--	200	added ('OK')	image/gif	etag:%2239d8249dfbfe0426%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/gart6520-frc.gif?fit=498%2C498&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/gart6520-frcc44c.gif	(from https://team5036.ca/?page_id=340)
19:47:07	30105/30105	---MCZ	200	added ('OK')	application/json	date:Sat,%2031%20May%202025%2023:47:05%20GMT	https://team5036.ca/index.php?rest_route=/wp/v2/pages/209	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index884f.json	(from https://team5036.ca/?page_id=209)
19:47:07	2546/2546	---MCZ	200	added ('OK')	application/json	date:Sat,%2031%20May%202025%2023:47:05%20GMT	https://team5036.ca/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fteam5036.ca%2F%3Fpage_id%3D209	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index503b.json	(from https://team5036.ca/?page_id=209)
19:47:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2031%20May%202025%2023:47:05%20GMT	https://team5036.ca/?p=209	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index4e6a.html	(from https://team5036.ca/?page_id=209)
19:47:08	2725/2725	---MCZ	200	added ('OK')	text/xml	date:Sat,%2031%20May%202025%2023:47:06%20GMT	https://team5036.ca/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fteam5036.ca%2F%3Fpage_id%3D209&format=xml	C:/My%20Web%20Sites/team5036-backup/team5036.ca/indexf8be.php	(from https://team5036.ca/?page_id=209)
19:47:08	575375/575375	---M--	200	added ('OK')	image/jpeg	etag:%22db1bd433cf3b9062%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/52012741322_a24120f080_o-1-scaled.jpg?ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/52012741322_a24120f080_o-1-scaledeb45.jpg	(from https://team5036.ca/?page_id=209)
19:47:08	48818/48818	---M--	200	added ('OK')	image/jpeg	etag:%2256fb306acdee5561%22	https://i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/52012741322_a24120f080_o-1-scaled-pve01ju47qxj0f8i7gklba4ybsbqrsuatedjnist1c.jpg?w=1200&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/52012741322_a24120f080_o-1-scaled-pve01ju47qxj0f8i7gklba4ybsbqrsuatedjnist1caeea.jpg	(from https://team5036.ca/?page_id=209)
19:47:09	121828/121828	---M--	200	added ('OK')	image/jpeg	etag:%22ba68c7dcbbf70538%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Durham-Photo.jpg?ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Durham-Photoeb45.jpg	(from https://team5036.ca/?page_id=209)
19:47:09	48474/48474	---M--	200	added ('OK')	image/jpeg	etag:%220f26d3ee906bce92%22	https://i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/Durham-Photo-pvdzr3uoa0mu0een6y1tlx0kpnsx8vdo1pfbouaa68.jpg?w=1200&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/Durham-Photo-pvdzr3uoa0mu0een6y1tlx0kpnsx8vdo1pfbouaa68aeea.jpg	(from https://team5036.ca/?page_id=209)
19:47:09	254108/254108	---M--	200	added ('OK')	image/jpeg	etag:%224bdbe8dfa88e7a1e%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Fixing-Bot-new-Size.jpg?ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Fixing-Bot-new-Sizeeb45.jpg	(from https://team5036.ca/?page_id=209)
19:47:10	50727/50727	---M--	200	added ('OK')	image/jpeg	etag:%22a76f4b7fa77a9872%22	https://i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/Fixing-Bot-new-Size-pvdzr9hpf0ujy26ga0hl0vlc9z14j2022hc8ki1x4w.jpg?w=1200&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/Fixing-Bot-new-Size-pvdzr9hpf0ujy26ga0hl0vlc9z14j2022hc8ki1x4waeea.jpg	(from https://team5036.ca/?page_id=209)
19:47:10	224835/224835	---M--	200	added ('OK')	image/jpeg	etag:%22ece9dfc4128c19a7%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Toy-Aadi-and-Sohaib.jpg?ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Toy-Aadi-and-Sohaibeb45.jpg	(from https://team5036.ca/?page_id=209)
19:47:10	45610/45610	---M--	200	added ('OK')	image/jpeg	etag:%22d617a5ff80901801%22	https://i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/Toy-Aadi-and-Sohaib-pvdzrbddsox4la3pz1au5v49gqruyg7iqqn7j1z4sg.jpg?w=1200&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/Toy-Aadi-and-Sohaib-pvdzrbddsox4la3pz1au5v49gqruyg7iqqn7j1z4sgaeea.jpg	(from https://team5036.ca/?page_id=209)
19:47:11	351081/351081	---M--	200	added ('OK')	image/jpeg	etag:%2288abb8243cbfabda%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Bot-2018.jpg?ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Bot-2018eb45.jpg	(from https://team5036.ca/?page_id=209)
19:47:11	45796/45796	---M--	200	added ('OK')	image/jpeg	etag:%22f6641c7bf1224785%22	https://i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/Bot-2018-pvdzrf4qk129vpy9d2xcfu63ua9bt8mg3995g5tk3k.jpg?w=1200&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/Bot-2018-pvdzrf4qk129vpy9d2xcfu63ua9bt8mg3995g5tk3kaeea.jpg	(from https://team5036.ca/?page_id=209)
19:47:14	41466/41466	---M--	200	added ('OK')	image/jpeg	etag:%22d7ee6d74efce3832%22	https://i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/IMG_6064-1-scaled-pvdzstw0t2zranwj4ov76hczx3b5cw7ya8hdd3qark.jpg?w=1200&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/IMG_6064-1-scaled-pvdzstw0t2zranwj4ov76hczx3b5cw7ya8hdd3qarkaeea.jpg	(from https://team5036.ca/?page_id=209)
19:47:14	516740/516740	---M--	200	added ('OK')	image/jpeg	etag:%22e2682a35bb4d0b14%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/DriveTeam-and-Bot.jpg?ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/DriveTeam-and-Boteb45.jpg	(from https://team5036.ca/?page_id=209)
19:47:15	68182/68182	---M--	200	added ('OK')	image/jpeg	etag:%229e76a55ad305174a%22	https://i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/DriveTeam-and-Bot-pvdzrsah7pkae9f588m4equk5oggt02ot2dy61a1og.jpg?w=1200&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/DriveTeam-and-Bot-pvdzrsah7pkae9f588m4equk5oggt02ot2dy61a1ogaeea.jpg	(from https://team5036.ca/?page_id=209)
19:47:15	515348/515348	---M--	200	added ('OK')	image/jpeg	etag:%22e50c2893cfc40677%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Durham-Photo-Compressed.jpg?ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/Durham-Photo-Compressedeb45.jpg	(from https://team5036.ca/?page_id=209)
19:47:15	55575/55575	---M--	200	added ('OK')	image/jpeg	etag:%22d7cb0d8905db4d93%22	https://i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/Durham-Photo-Compressed-pvdzryvcjjtanj5l5tgie76sbdk1avst5yyciz0agw.jpg?w=1200&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/Durham-Photo-Compressed-pvdzryvcjjtanj5l5tgie76sbdk1avst5yyciz0agwaeea.jpg	(from https://team5036.ca/?page_id=209)
19:47:16	558561/558561	---M--	200	added ('OK')	image/jpeg	etag:%227a9b21d7c9e735a2%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/IMG_6285-1-scaled.jpg?ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/IMG_6285-1-scaledeb45.jpg	(from https://team5036.ca/?page_id=209)
19:47:16	40132/40132	---M--	200	added ('OK')	image/jpeg	etag:%222309a7fc9960d7df%22	https://i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/IMG_6285-1-scaled-pvdzui1oyha3xph5devbm26hxr2n1iurui8g2t93pc.jpg?w=1200&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/IMG_6285-1-scaled-pvdzui1oyha3xph5devbm26hxr2n1iurui8g2t93pcaeea.jpg	(from https://team5036.ca/?page_id=209)
19:47:20	704170/704170	---M--	200	added ('OK')	image/jpeg	etag:%2273b3c46325ff952d%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/34309766481_e0f6f4ef8b_o-1-scaled.jpg?ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/34309766481_e0f6f4ef8b_o-1-scaledeb45.jpg	(from https://team5036.ca/?page_id=209)
19:47:20	43747/43747	---M--	200	added ('OK')	image/jpeg	etag:%226b877b6127f0a446%22	https://i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/34309766481_e0f6f4ef8b_o-1-scaled-pve039vgqtagaoqe57dyvuhdj7tyvtol1xflbs8tmo.jpg?w=1200&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/elementor/thumbs/34309766481_e0f6f4ef8b_o-1-scaled-pve039vgqtagaoqe57dyvuhdj7tyvtol1xflbs8tmoaeea.jpg	(from https://team5036.ca/?page_id=209)
19:47:21	6540/6540	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2011%20Feb%202025%2011:48:07%20GMT	https://team5036.ca/wp-content/uploads/essential-addons-elementor/eael-209.js?ver=1667671990	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/essential-addons-elementor/eael-2094929.js	(from https://team5036.ca/?page_id=209)
19:47:21	71001/71001	---MCZ	200	added ('OK')	text/css	date:Mon,%2017%20Feb%202025%2017:11:05%20GMT	https://team5036.ca/wp-content/uploads/essential-addons-elementor/eael-206.css?ver=1723745554	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/essential-addons-elementor/eael-2066d4d.css	(from https://team5036.ca/?page_id=206)
19:47:21	2459/2459	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20May%202025%2004:13:42%20GMT	https://team5036.ca/wp-content/plugins/elementor/assets/css/widget-image-gallery.min.css?ver=3.27.5	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/plugins/elementor/assets/css/widget-image-gallery.min3ea8.css	(from https://team5036.ca/?page_id=206)
19:47:22	15969/15969	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202024%2007:02:23%20GMT	https://team5036.ca/wp-content/uploads/elementor/css/post-206.css?ver=1735628543	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/elementor/css/post-2068c5e.css	(from https://team5036.ca/?page_id=206)
19:47:23	29630/29630	---MCZ	200	added ('OK')	application/json	date:Sat,%2031%20May%202025%2023:47:21%20GMT	https://team5036.ca/index.php?rest_route=/wp/v2/pages/206	C:/My%20Web%20Sites/team5036-backup/team5036.ca/indexe332.json	(from https://team5036.ca/?page_id=206)
19:47:23	2580/2580	---MCZ	200	added ('OK')	application/json	date:Sat,%2031%20May%202025%2023:47:21%20GMT	https://team5036.ca/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fteam5036.ca%2F%3Fpage_id%3D206	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index2194.json	(from https://team5036.ca/?page_id=206)
19:47:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2031%20May%202025%2023:47:21%20GMT	https://team5036.ca/?p=206	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index1e11.html	(from https://team5036.ca/?page_id=206)
19:47:24	2761/2761	---MCZ	200	added ('OK')	text/xml	date:Sat,%2031%20May%202025%2023:47:22%20GMT	https://team5036.ca/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fteam5036.ca%2F%3Fpage_id%3D206&format=xml	C:/My%20Web%20Sites/team5036-backup/team5036.ca/index2a14.php	(from https://team5036.ca/?page_id=206)
19:47:25	13199/13199	---M--	200	added ('OK')	image/jpeg	etag:%22ab573de21d47b3af%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/HCF-LOGO.jpg?fit=300%2C159&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/HCF-LOGO547d.jpg	(from https://team5036.ca/?page_id=206)
19:47:26	20200/20200	---M--	200	added ('OK')	image/png	etag:%223df9c4d59bca01cc%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/SWLCI.png?fit=231%2C300&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/SWLCI1ce2.png	(from https://team5036.ca/?page_id=206)
19:47:27	9483/9483	---M--	200	added ('OK')	image/png	etag:%2266b61760d6cd91ca%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/cropped-TDSB.png?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/cropped-TDSB4cff.png	(from https://team5036.ca/?page_id=206)
19:47:30	4807/4807	---M--	200	added ('OK')	image/jpeg	etag:%2295608ec6e1831d68%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/GameSchooled-1.jpg?fit=300%2C67&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/GameSchooled-12e23.jpg	(from https://team5036.ca/?page_id=206)
19:47:31	1025/1025	---MCZ	200	added ('OK')	text/css	date:Tue,%2011%20Feb%202025%2022:11:43%20GMT	https://team5036.ca/wp-content/themes/astra/assets/css/minified/galleries.min.css?ver=4.8.12	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/themes/astra/assets/css/minified/galleries.mine506.css	(from https://team5036.ca/?page_id=206)
19:47:31	6540/6540	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20Feb%202025%2017:11:05%20GMT	https://team5036.ca/wp-content/uploads/essential-addons-elementor/eael-206.js?ver=1723745554	C:/My%20Web%20Sites/team5036-backup/team5036.ca/wp-content/uploads/essential-addons-elementor/eael-2066d4d.js	(from https://team5036.ca/?page_id=206)
19:47:32	575375/575375	---M--	200	added ('OK')	image/jpeg	etag:%224b29d308e022cc53%22	https://i0.wp.com/team5036.ca/wp-content/uploads/2022/09/52012741322_a24120f080_o-1-scaled.jpg?fit=2560%2C1707&ssl=1	C:/My%20Web%20Sites/team5036-backup/i0.wp.com/team5036.ca/wp-content/uploads/2022/09/52012741322_a24120f080_o-1-scaled8ac0.jpg	(from https://team5036.ca/wp-content/uploads/elementor/css/post-869.css?ver=1734812445)
